day_id,user_id,event_id,resource,routine,assistance,outcome,duration_min,profile
D034,U-0051,375,chest_press,push,False,completed,5.753,flexible
D034,U-0053,376,leg_press,legs,False,completed,11.437,standard
D034,U-0048,379,seated_row,upper,False,completed,9.593,standard
D034,U-0050,381,leg_curl,legs,False,completed,4.714,express
D034,U-0052,382,chest_press,full_body,False,completed,7.514,standard
D034,U-0034,383,cable,upper,False,completed,18.504,intense
D034,U-0046,387,shoulder_press,push,True,completed,8.648,intense
D034,U-0055,391,leg_extension,full_body,False,completed,8.9,standard
D034,U-0053,393,leg_extension,legs,False,completed,4.482,standard
D034,U-0040,395,chest_press,full_body,False,completed,12.235,flexible
D034,U-0049,396,chest_fly,push,False,completed,11.024,standard
D034,U-0048,398,shoulder_press,upper,False,completed,7.603,standard
D034,U-0041,403,cable,legs,True,completed,12.637,intense
D034,U-0045,405,biceps_curl,pull,False,completed,7.521,intense
D034,U-0055,409,shoulder_press,full_body,False,completed,8.862,standard
D034,U-0054,410,lat_pulldown,upper,False,completed,4.183,standard
D034,U-0051,412,shoulder_press,push,False,completed,7.455,flexible
D034,U-0048,415,biceps_curl,upper,False,completed,8.782,standard
D034,U-0056,417,lat_pulldown,full_body,False,completed,5.152,express
D034,U-0046,418,chest_fly,push,False,completed,6.973,intense
D034,U-0045,420,cable,pull,False,completed,11.083,intense
D034,U-0052,424,seated_row,full_body,False,completed,9.578,standard
D034,U-0053,425,leg_curl,legs,False,completed,8.148,standard
D034,U-0056,427,leg_press,full_body,False,completed,4.641,express
D034,U-0055,430,biceps_curl,full_body,False,completed,6.325,standard
D034,U-0058,431,leg_press,legs,False,completed,6.396,express
D034,U-0057,434,shoulder_press,push,False,completed,5.08,express
D034,U-0046,443,cable,push,True,completed,13.982,intense
D034,U-0049,444,shoulder_press,push,True,completed,10.02,standard
D034,U-0054,448,shoulder_press,upper,False,completed,4.969,standard
D034,U-0055,449,seated_row,full_body,False,completed,7.103,standard
D034,U-0052,452,lat_pulldown,full_body,False,completed,9.957,standard
D034,U-0056,454,leg_curl,full_body,False,completed,4.289,express
D034,U-0059,455,leg_press,legs,False,completed,20.134,intense
D034,U-0058,456,leg_extension,legs,False,completed,4.26,express
D034,U-0060,457,leg_press,full_body,False,completed,12.596,intense
D034,U-0049,463,cable,push,False,completed,6.095,standard
D034,U-0058,464,leg_curl,legs,False,completed,4.936,express
D034,U-0054,469,seated_row,upper,False,completed,9.578,standard
D034,U-0062,471,seated_row,pull,False,completed,8.288,intense
D034,U-0060,472,chest_press,full_body,False,completed,14.253,intense
D034,U-0061,473,leg_press,legs,False,completed,17.054,intense
D034,U-0059,474,leg_curl,legs,False,completed,8.952,intense
D034,U-0054,478,chest_press,upper,False,completed,6.095,standard
D034,U-0064,479,leg_extension,full_body,False,completed,5.771,flexible
D034,U-0062,482,lat_pulldown,pull,False,completed,11.447,intense
D034,U-0065,485,biceps_curl,pull,False,completed,8.772,flexible
D034,U-0066,486,leg_press,legs,False,completed,4.403,express
D034,U-0064,489,biceps_curl,full_body,False,completed,5.66,flexible
D034,U-0067,490,seated_row,upper,False,completed,9.613,flexible
D034,U-0059,493,leg_extension,legs,False,completed,6.004,intense
D034,U-0060,495,lat_pulldown,full_body,False,completed,15.04,intense
D034,U-0065,496,seated_row,pull,False,completed,7.002,flexible
D034,U-0064,498,leg_press,full_body,False,completed,9.128,flexible
D034,U-0067,501,shoulder_press,upper,True,completed,10.643,flexible
D034,U-0063,502,leg_press,legs,False,completed,8.98,intense
D034,U-0061,503,leg_curl,legs,False,completed,8.923,intense
D034,U-0066,505,leg_curl,legs,False,completed,4.003,express
D034,U-0062,509,biceps_curl,pull,False,completed,8.648,intense
D034,U-0068,512,chest_press,push,False,completed,5.005,flexible
D034,U-0060,513,leg_extension,full_body,False,completed,16.277,intense
D034,U-0066,515,cable,legs,False,completed,3.925,express
D034,U-0064,516,shoulder_press,full_body,False,completed,17.177,flexible
D034,U-0065,520,lat_pulldown,pull,False,completed,8.124,flexible
D034,U-0069,521,seated_row,upper,False,completed,7.31,flexible
D034,U-0068,522,chest_fly,push,False,completed,6.239,flexible
D034,U-0062,527,cable,pull,False,completed,17.855,intense
D034,U-0061,528,leg_extension,legs,False,completed,11.415,intense
D034,U-0064,534,cable,full_body,False,completed,8.77,flexible
D034,U-0070,538,leg_press,legs,False,completed,10.78,standard
D034,U-0067,539,chest_fly,upper,False,completed,5.462,flexible
D034,U-0071,542,shoulder_press,upper,False,completed,4.585,express
D034,U-0068,543,shoulder_press,push,False,completed,6.296,flexible
D034,U-0072,544,chest_press,push,False,completed,9.455,standard
D034,U-0063,545,leg_curl,legs,False,completed,9.647,intense
D034,U-0071,546,lat_pulldown,upper,False,completed,4.823,express
D034,U-0069,551,lat_pulldown,upper,True,completed,9.195,flexible
D034,U-0073,556,leg_extension,full_body,False,completed,5.384,standard
D034,U-0072,557,shoulder_press,push,False,completed,7.639,standard
D034,U-0067,561,lat_pulldown,upper,False,completed,10.611,flexible
D034,U-0075,563,leg_press,legs,False,completed,15.621,intense
D034,U-0071,566,seated_row,upper,False,completed,3.765,express
D034,U-0076,571,shoulder_press,upper,False,completed,7.978,standard
D034,U-0077,572,chest_press,push,False,completed,9.735,flexible
D034,U-0070,574,leg_extension,legs,False,completed,5.436,standard
D034,U-0074,577,biceps_curl,pull,False,completed,4.351,express
D034,U-0078,578,leg_press,full_body,False,completed,9.429,flexible
D034,U-0069,580,chest_press,upper,False,completed,12.0,flexible
D034,U-0063,582,leg_extension,legs,False,completed,11.92,intense
D034,U-0071,583,chest_fly,upper,False,completed,3.093,express
D034,U-0074,585,seated_row,pull,False,completed,5.849,express
D034,U-0070,589,leg_curl,legs,False,completed,6.852,standard
D034,U-0077,593,shoulder_press,push,False,completed,6.515,flexible
D034,U-0073,596,chest_press,full_body,False,completed,7.65,standard
D034,U-0079,597,cable,upper,False,completed,13.173,flexible
D034,U-0072,598,chest_fly,push,False,completed,5.411,standard
D034,U-0081,599,lat_pulldown,pull,False,completed,5.85,standard
D034,U-0078,605,lat_pulldown,full_body,False,completed,9.383,flexible
D034,U-0069,606,shoulder_press,upper,False,completed,7.701,flexible
D034,U-0083,609,leg_extension,full_body,False,completed,6.291,flexible
D034,U-0080,611,shoulder_press,upper,False,completed,8.636,intense
D034,U-0079,613,seated_row,upper,False,completed,10.943,flexible
D034,U-0081,616,seated_row,pull,True,completed,7.47,standard
D034,U-0077,617,chest_fly,push,False,completed,6.46,flexible
D034,U-0075,618,leg_curl,legs,False,completed,10.732,intense
D034,U-0073,620,lat_pulldown,full_body,False,completed,8.505,standard
D034,U-0077,626,cable,push,False,completed,4.613,flexible
D034,U-0082,628,seated_row,pull,False,completed,8.331,standard
D034,U-0076,629,chest_fly,upper,False,completed,5.342,standard
D034,U-0085,630,leg_press,legs,False,completed,13.734,intense
D034,U-0081,631,biceps_curl,pull,False,completed,5.648,standard
D034,U-0083,634,leg_press,full_body,False,completed,7.502,flexible
D034,U-0084,635,seated_row,pull,False,completed,9.269,intense
D034,U-0079,638,shoulder_press,upper,False,completed,11.753,flexible
D034,U-0087,639,chest_press,push,False,completed,7.349,standard
D034,U-0081,640,cable,pull,False,completed,8.283,standard
D034,U-0082,644,biceps_curl,pull,False,completed,7.551,standard
D034,U-0078,645,shoulder_press,full_body,False,completed,7.252,flexible
D034,U-0080,646,chest_fly,upper,False,completed,12.903,intense
D034,U-0076,647,seated_row,upper,False,completed,6.959,standard
D034,U-0075,651,leg_extension,legs,False,completed,9.016,intense
D034,U-0088,652,leg_extension,full_body,False,completed,6.605,flexible
D034,U-0073,656,shoulder_press,full_body,False,completed,9.392,standard
D034,U-0079,657,lat_pulldown,upper,False,completed,9.674,flexible
D034,U-0089,658,chest_press,upper,False,completed,12.436,intense
D034,U-0086,659,seated_row,pull,False,completed,15.027,intense
D034,U-0084,660,lat_pulldown,pull,False,completed,10.751,intense
D034,U-0090,661,chest_press,upper,False,completed,10.775,standard
D034,U-0087,665,shoulder_press,push,True,completed,7.281,standard
D034,U-0088,667,biceps_curl,full_body,False,completed,6.133,flexible
D034,U-0085,671,leg_curl,legs,True,completed,10.599,intense
D034,U-0082,672,cable,pull,False,completed,5.346,standard
D034,U-0080,678,lat_pulldown,upper,False,completed,11.173,intense
D034,U-0091,685,leg_extension,legs,False,completed,8.802,flexible
D034,U-0078,689,chest_press,full_body,True,completed,6.703,flexible
D034,U-0089,691,shoulder_press,upper,False,completed,11.682,intense
D034,U-0079,693,chest_fly,upper,False,completed,6.899,flexible
D034,U-0093,696,shoulder_press,upper,False,completed,13.854,intense
D034,U-0092,700,leg_press,legs,False,completed,7.622,flexible
D034,U-0086,701,lat_pulldown,pull,False,completed,14.792,intense
D034,U-0088,704,leg_press,full_body,True,completed,8.773,flexible
D034,U-0083,705,chest_press,full_body,False,completed,4.127,flexible
D034,U-0084,707,biceps_curl,pull,False,completed,9.826,intense
D034,U-0085,708,leg_extension,legs,False,completed,12.444,intense
D034,U-0087,710,chest_fly,push,False,completed,5.922,standard
D034,U-0094,711,seated_row,pull,False,completed,16.415,intense
D034,U-0091,713,leg_curl,legs,False,completed,6.743,flexible
D034,U-0092,717,leg_extension,legs,False,completed,4.247,flexible
D034,U-0078,718,cable,full_body,False,completed,6.278,flexible
D034,U-0096,724,chest_press,push,False,completed,8.925,flexible
D034,U-0090,726,shoulder_press,upper,False,completed,6.135,standard
D034,U-0095,728,leg_press,legs,False,completed,13.814,intense
D034,U-0093,729,chest_fly,upper,False,completed,11.203,intense
D034,U-0089,730,seated_row,upper,False,completed,11.963,intense
D034,U-0084,731,cable,pull,False,completed,12.165,intense
D034,U-0088,737,chest_press,full_body,False,completed,6.896,flexible
D034,U-0099,738,leg_press,legs,False,completed,9.374,flexible
D034,U-0092,743,leg_curl,legs,False,completed,8.279,flexible
D034,U-0097,744,chest_press,upper,False,completed,4.899,express
D034,U-0096,745,shoulder_press,push,False,completed,6.061,flexible
D034,U-0098,750,lat_pulldown,pull,False,completed,11.826,standard
D034,U-0086,752,biceps_curl,pull,False,completed,8.675,intense
D034,U-0093,757,lat_pulldown,upper,False,completed,19.815,intense
D034,U-0102,758,leg_extension,legs,False,completed,8.199,flexible
D034,U-0100,760,chest_press,upper,False,completed,5.04,standard
D034,U-0080,762,seated_row,upper,False,completed,11.391,intense
D034,U-0103,763,chest_press,push,False,completed,5.119,flexible
D034,U-0089,764,biceps_curl,upper,False,completed,11.2,intense
D034,U-0096,768,chest_fly,push,False,completed,5.42,flexible
D034,U-0095,769,leg_curl,legs,False,completed,8.693,intense
D034,U-0102,775,leg_press,legs,False,completed,7.399,flexible
D034,U-0101,776,chest_press,push,False,completed,9.512,standard
D034,U-0099,777,leg_curl,legs,False,completed,8.381,flexible
D034,U-0100,778,lat_pulldown,upper,False,completed,9.201,standard
D034,U-0098,779,seated_row,pull,False,completed,6.102,standard
D034,U-0104,783,chest_press,upper,False,completed,3.998,express
D034,U-0101,784,shoulder_press,push,False,completed,8.834,standard
D034,U-0097,785,biceps_curl,upper,False,completed,3.608,express
D034,U-0086,787,cable,pull,False,completed,13.756,intense
D034,U-0093,788,seated_row,upper,False,completed,15.562,intense
D034,U-0106,789,leg_curl,full_body,False,completed,7.231,standard
D034,U-0080,793,cable,upper,False,completed,17.317,intense
D034,U-0095,795,leg_extension,legs,False,completed,6.99,intense
D034,U-0105,797,lat_pulldown,full_body,False,completed,4.108,express
D034,U-0103,798,chest_fly,push,False,completed,6.631,flexible
D034,U-0090,800,lat_pulldown,upper,False,completed,6.592,standard
D034,U-0102,802,leg_curl,legs,False,completed,11.0,flexible
D034,U-0107,803,leg_press,legs,False,completed,14.781,intense
D034,U-0100,807,shoulder_press,upper,True,completed,6.859,standard
D034,U-0099,809,leg_extension,legs,False,completed,3.994,flexible
D034,U-0105,810,leg_press,full_body,False,completed,5.071,express
D034,U-0098,812,biceps_curl,pull,False,completed,5.896,standard
D034,U-0101,816,chest_fly,push,False,completed,4.813,standard
D034,U-0104,821,biceps_curl,upper,False,completed,4.12,express
D034,U-0094,823,lat_pulldown,pull,False,completed,9.597,intense
D034,U-0090,824,seated_row,upper,False,completed,6.613,standard
D034,U-0103,828,shoulder_press,push,True,completed,7.81,flexible
D034,U-0108,832,chest_press,push,False,completed,7.389,flexible
D034,U-0109,834,leg_extension,full_body,False,completed,9.139,intense
D034,U-0107,836,leg_curl,legs,False,completed,10.369,intense
D034,U-0105,840,chest_fly,full_body,False,completed,3.794,express
D034,U-0106,841,lat_pulldown,full_body,False,completed,11.224,standard
D034,U-0104,846,shoulder_press,upper,False,completed,4.446,express
D034,U-0100,847,seated_row,upper,False,completed,6.66,standard
D034,U-0102,848,cable,legs,True,completed,9.516,flexible
D034,U-0089,851,cable,upper,False,completed,9.045,intense
D034,U-0110,852,chest_press,push,False,completed,11.323,intense
D034,U-0112,856,biceps_curl,upper,False,completed,7.723,flexible
D034,U-0111,857,leg_press,legs,False,completed,15.084,intense
D034,U-0108,859,chest_fly,push,False,completed,7.173,flexible
D034,U-0109,861,shoulder_press,full_body,False,completed,6.509,intense
D034,U-0106,865,chest_press,full_body,True,completed,8.794,standard
D034,U-0110,866,shoulder_press,push,False,completed,15.054,intense
D034,U-0094,868,biceps_curl,pull,False,completed,8.56,intense
D034,U-0107,876,leg_extension,legs,False,completed,13.035,intense
D034,U-0112,878,seated_row,upper,False,completed,6.225,flexible
D034,U-0114,883,lat_pulldown,pull,True,completed,3.407,express
D034,U-0115,886,chest_press,push,False,completed,7.432,standard
D034,U-0116,887,leg_curl,full_body,False,completed,5.096,standard
D034,U-0117,891,seated_row,pull,False,completed,16.239,intense
D034,U-0113,896,seated_row,pull,False,completed,17.405,intense
D034,U-0118,899,lat_pulldown,pull,False,completed,8.38,standard
D034,U-0112,902,shoulder_press,upper,False,completed,6.708,flexible
D034,U-0093,903,cable,upper,True,completed,16.505,intense
D034,U-0106,904,cable,full_body,False,completed,10.592,standard
D034,U-0114,906,biceps_curl,pull,False,completed,3.958,express
D034,U-0110,907,chest_fly,push,True,completed,14.009,intense
D034,U-0111,913,leg_curl,legs,False,completed,11.374,intense
D034,U-0115,914,shoulder_press,push,False,completed,9.192,standard
D034,U-0109,923,seated_row,full_body,False,completed,11.614,intense
D034,U-0117,924,lat_pulldown,pull,False,completed,18.667,intense
D034,U-0123,928,biceps_curl,pull,False,completed,7.735,flexible
D034,U-0124,929,chest_press,upper,False,completed,5.982,standard
D034,U-0106,931,shoulder_press,full_body,False,completed,5.366,standard
D034,U-0116,934,chest_fly,full_body,False,completed,3.52,standard
D034,U-0120,936,leg_press,full_body,True,completed,12.165,intense
D034,U-0125,939,biceps_curl,pull,False,completed,5.056,flexible
D034,U-0119,940,chest_press,full_body,False,completed,6.112,standard
D034,U-0115,946,chest_fly,push,False,completed,6.628,standard
D034,U-0126,949,leg_press,legs,False,completed,14.066,standard
D034,U-0121,952,lat_pulldown,pull,True,completed,9.193,standard
D034,U-0111,953,leg_extension,legs,False,completed,9.65,intense
D034,U-0116,956,lat_pulldown,full_body,False,completed,5.399,standard
D034,U-0118,958,biceps_curl,pull,False,completed,4.442,standard
D034,U-0122,959,seated_row,pull,False,completed,9.083,standard
D034,U-0123,960,seated_row,pull,False,completed,7.495,flexible
D034,U-0112,961,chest_press,upper,False,completed,5.597,flexible
D034,U-0117,962,biceps_curl,pull,False,completed,6.92,intense
D034,U-0122,967,biceps_curl,pull,False,completed,6.262,standard
D034,U-0109,968,chest_press,full_body,False,completed,16.137,intense
D034,U-0124,970,lat_pulldown,upper,False,completed,10.227,standard
D034,U-0113,972,lat_pulldown,pull,False,completed,9.224,intense
D034,U-0114,975,cable,pull,True,completed,5.379,express
D034,U-0126,976,leg_extension,legs,False,completed,5.826,standard
D034,U-0119,982,biceps_curl,full_body,False,completed,3.431,standard
D034,U-0117,983,cable,pull,False,completed,10.632,intense
D034,U-0125,986,seated_row,pull,True,completed,8.344,flexible
D034,U-0120,987,chest_press,full_body,False,completed,12.036,intense
D034,U-0118,988,seated_row,pull,False,completed,12.654,standard
D034,U-0130,993,leg_press,full_body,False,completed,9.862,standard
D034,U-0127,994,biceps_curl,pull,False,completed,5.189,standard
D034,U-0126,997,leg_curl,legs,False,completed,7.768,standard
D034,U-0128,998,seated_row,pull,False,completed,16.182,intense
D034,U-0122,1000,lat_pulldown,pull,False,completed,11.347,standard
D034,U-0124,1002,shoulder_press,upper,False,completed,6.452,standard
D034,U-0116,1006,chest_press,full_body,False,completed,10.259,standard
D034,U-0129,1013,seated_row,pull,False,completed,4.46,express
D034,U-0125,1017,lat_pulldown,pull,False,completed,9.155,flexible
D034,U-0121,1019,biceps_curl,pull,False,completed,7.684,standard
D034,U-0132,1021,biceps_curl,pull,False,completed,6.897,flexible
D034,U-0130,1022,shoulder_press,full_body,True,completed,8.881,standard
D034,U-0109,1024,cable,full_body,False,completed,16.495,intense
D034,U-0131,1025,leg_extension,full_body,False,completed,6.519,flexible
D034,U-0119,1026,lat_pulldown,full_body,False,completed,9.274,standard
D034,U-0133,1033,leg_press,full_body,False,completed,8.923,standard
D034,U-0134,1034,chest_press,push,False,completed,4.23,express
D034,U-0120,1038,seated_row,full_body,False,completed,8.703,intense
D034,U-0135,1039,leg_press,legs,False,completed,14.531,standard
D034,U-0113,1040,biceps_curl,pull,False,completed,7.753,intense
D034,U-0132,1047,lat_pulldown,pull,True,completed,11.768,flexible
D034,U-0136,1049,chest_press,upper,False,completed,8.875,standard
D034,U-0134,1050,chest_fly,push,False,completed,3.474,express
D034,U-0131,1053,biceps_curl,full_body,False,completed,5.415,flexible
D034,U-0133,1058,shoulder_press,full_body,True,completed,13.157,standard
D034,U-0137,1059,seated_row,upper,False,completed,8.193,flexible
D034,U-0128,1060,lat_pulldown,pull,False,completed,7.123,intense
D034,U-0134,1062,shoulder_press,push,False,completed,3.475,express
D034,U-0120,1067,biceps_curl,full_body,False,completed,8.021,intense
D034,U-0113,1068,cable,pull,False,completed,12.578,intense
D034,U-0139,1069,chest_press,upper,False,completed,14.509,intense
D034,U-0130,1073,lat_pulldown,full_body,False,completed,4.605,standard
D034,U-0124,1074,seated_row,upper,True,completed,6.048,standard
D034,U-0138,1077,biceps_curl,pull,False,completed,3.699,express
D034,U-0135,1081,leg_extension,legs,False,completed,6.659,standard
D034,U-0140,1083,leg_press,full_body,False,completed,10.429,flexible
D034,U-0138,1086,seated_row,pull,False,completed,4.917,express
D034,U-0132,1088,seated_row,pull,True,completed,9.707,flexible
D034,U-0137,1089,biceps_curl,upper,False,completed,9.473,flexible
D034,U-0124,1092,cable,upper,True,completed,9.039,standard
D034,U-0131,1096,chest_press,full_body,False,completed,10.82,flexible
D034,U-0139,1097,shoulder_press,upper,False,completed,7.212,intense
D034,U-0128,1098,biceps_curl,pull,False,completed,9.379,intense
D034,U-0136,1102,lat_pulldown,upper,False,completed,9.519,standard
D034,U-0133,1106,leg_curl,full_body,False,completed,6.11,standard
D034,U-0137,1109,shoulder_press,upper,False,completed,5.081,flexible
D034,U-0135,1110,leg_curl,legs,False,completed,8.38,standard
D034,U-0142,1112,leg_extension,legs,False,completed,8.775,flexible
D034,U-0141,1114,chest_press,push,True,completed,6.008,flexible
D034,U-0143,1115,leg_press,full_body,False,completed,14.027,intense
D034,U-0130,1118,biceps_curl,full_body,False,completed,4.336,standard
D034,U-0144,1119,leg_press,legs,False,completed,18.162,intense
D034,U-0140,1120,chest_fly,full_body,False,completed,8.466,flexible
D034,U-0128,1121,cable,pull,False,completed,10.344,intense
D034,U-0139,1123,seated_row,upper,False,completed,14.119,intense
D034,U-0137,1124,chest_press,upper,False,completed,10.216,flexible
D034,U-0131,1127,seated_row,full_body,True,completed,6.263,flexible
D034,U-0136,1128,shoulder_press,upper,False,completed,10.173,standard
D034,U-0141,1129,shoulder_press,push,False,completed,6.994,flexible
D034,U-0142,1130,leg_curl,legs,False,completed_failed,6.215,flexible
D034,U-0145,1134,chest_press,push,True,completed,5.336,standard
D034,U-0146,1139,shoulder_press,full_body,False,completed,6.214,flexible
D034,U-0141,1140,chest_fly,push,False,completed,5.412,flexible
D034,U-0140,1142,lat_pulldown,full_body,False,completed,10.522,flexible
D034,U-0136,1143,seated_row,upper,False,completed,9.361,standard
D034,U-0139,1147,biceps_curl,upper,False,completed,6.413,intense
D034,U-0147,1150,lat_pulldown,pull,False,completed,5.301,express
D034,U-0144,1151,leg_curl,legs,False,completed,12.22,intense
D034,U-0142,1159,leg_press,legs,False,completed,10.891,flexible
D034,U-0143,1160,chest_press,full_body,False,completed,9.517,intense
D034,U-0145,1161,shoulder_press,push,False,completed,6.564,standard
D034,U-0149,1162,chest_press,push,False,completed,8.643,flexible
D034,U-0147,1163,biceps_curl,pull,False,completed,4.088,express
D034,U-0146,1164,chest_fly,full_body,False,completed,4.624,flexible
D034,U-0140,1165,seated_row,full_body,False,completed,8.43,flexible
D034,U-0139,1167,cable,upper,False,completed,9.879,intense
D034,U-0147,1169,seated_row,pull,False,completed,4.582,express
D034,U-0145,1175,chest_fly,push,True,completed,5.662,standard
D034,U-0146,1181,leg_press,full_body,False,completed,6.194,flexible
D034,U-0148,1182,chest_press,push,False,completed,14.362,intense
D034,U-0149,1183,shoulder_press,push,False,completed,10.508,flexible
D034,U-0143,1186,biceps_curl,full_body,False,completed,7.94,intense
D034,U-0150,1187,chest_press,upper,False,completed,5.269,express
D034,U-0151,1191,leg_extension,full_body,False,completed,8.507,standard
D034,U-0144,1192,leg_extension,legs,False,completed,9.586,intense
D034,U-0153,1193,biceps_curl,upper,False,completed,7.577,flexible
D034,U-0150,1199,lat_pulldown,upper,False,completed,3.738,express
D034,U-0154,1201,leg_press,legs,False,completed,14.225,intense
D034,U-0155,1206,chest_press,push,False,completed,10.448,intense
D034,U-0149,1207,chest_fly,push,False,completed,8.009,flexible
D034,U-0153,1208,cable,upper,False,completed,7.986,flexible
D034,U-0156,1209,leg_press,full_body,False,completed,14.209,standard
D034,U-0146,1210,lat_pulldown,full_body,False,completed,8.303,flexible
D034,U-0150,1213,seated_row,upper,False,completed,3.962,express
D034,U-0158,1220,biceps_curl,upper,False,completed,4.691,flexible
D034,U-0153,1221,seated_row,upper,False,completed,5.069,flexible
D034,U-0150,1222,shoulder_press,upper,False,completed,3.714,express
D034,U-0152,1223,chest_press,push,False,completed,7.159,intense
D034,U-0148,1224,shoulder_press,push,False,completed,10.276,intense
D034,U-0143,1225,chest_fly,full_body,False,completed,10.598,intense
D034,U-0151,1234,lat_pulldown,full_body,False,completed,8.831,standard
D034,U-0160,1237,biceps_curl,full_body,False,completed,6.183,flexible
D034,U-0157,1238,shoulder_press,push,False,completed,8.503,standard
D034,U-0158,1239,seated_row,upper,False,completed,6.835,flexible
D034,U-0159,1240,leg_press,legs,False,completed,5.036,express
D034,U-0162,1243,leg_extension,full_body,False,completed,8.796,flexible
D034,U-0152,1246,shoulder_press,push,False,completed,9.405,intense
D034,U-0161,1249,leg_press,legs,False,completed,13.211,intense
D034,U-0148,1250,chest_fly,push,False,completed,4.845,intense
D034,U-0159,1251,leg_extension,legs,False,completed,4.541,express
D034,U-0154,1252,leg_curl,legs,False,completed,9.632,intense
D034,U-0153,1254,shoulder_press,upper,False,completed,8.031,flexible
D034,U-0160,1255,leg_press,full_body,False,completed,8.473,flexible
D034,U-0151,1257,seated_row,full_body,False,completed,7.229,standard
D034,U-0156,1259,lat_pulldown,full_body,False,completed,7.68,standard
D034,U-0162,1260,chest_press,full_body,False,completed,5.008,flexible
D034,U-0163,1264,leg_extension,legs,True,completed,6.112,flexible
D034,U-0159,1267,leg_curl,legs,True,completed,4.862,express
D034,U-0155,1269,shoulder_press,push,False,completed,10.565,intense
D034,U-0158,1273,shoulder_press,upper,False,completed,4.538,flexible
D034,U-0157,1275,chest_fly,push,False,completed,8.259,standard
D034,U-0148,1277,cable,push,False,completed,13.579,intense
D034,U-0164,1278,chest_press,full_body,False,completed,4.48,express
D034,U-0162,1280,seated_row,full_body,False,completed,7.479,flexible
D034,U-0151,1281,chest_press,full_body,False,completed,6.204,standard
D034,U-0154,1284,leg_extension,legs,False,completed,9.507,intense
D034,U-0163,1287,leg_curl,legs,False,completed,6.669,flexible
D034,U-0153,1288,chest_fly,upper,False,completed,6.794,flexible
D034,U-0164,1291,seated_row,full_body,False,completed,5.031,express
D034,U-0157,1292,cable,push,False,completed,11.649,standard
D034,U-0156,1294,biceps_curl,full_body,False,completed,6.704,standard
D034,U-0160,1295,leg_curl,full_body,False,completed,6.851,flexible
D034,U-0165,1297,leg_press,full_body,False,completed,10.144,flexible
D034,U-0152,1300,chest_fly,push,False,completed,2.963,intense
D034,U-0156,1302,shoulder_press,full_body,False,completed,7.553,standard
D034,U-0161,1303,leg_curl,legs,False,completed,8.763,intense
D034,U-0163,1306,leg_press,legs,True,completed,9.578,flexible
D034,U-0157,1310,chest_press,push,False,completed,5.246,standard
D034,U-0166,1311,chest_press,upper,False,completed,10.724,flexible
D034,U-0165,1314,seated_row,full_body,False,completed,9.025,flexible
D034,U-0155,1315,chest_fly,push,False,completed,9.538,intense
D034,U-0152,1316,cable,push,False,completed,13.533,intense
D034,U-0167,1325,chest_press,push,False,completed,8.915,flexible
D034,U-0160,1328,cable,full_body,False,completed,8.637,flexible
D034,U-0166,1329,shoulder_press,upper,False,completed,8.046,flexible
D034,U-0167,1331,chest_fly,push,False,completed,3.007,flexible
D034,U-0161,1337,leg_extension,legs,False,completed,6.024,intense
D034,U-0165,1338,shoulder_press,full_body,False,completed,5.626,flexible
D034,U-0168,1339,chest_press,push,False,completed,7.044,flexible
D034,U-0167,1345,shoulder_press,push,False,completed,8.607,flexible
D034,U-0165,1346,chest_press,full_body,False,completed,10.151,flexible
D034,U-0166,1348,lat_pulldown,upper,False,completed,9.352,flexible
D034,U-0161,1351,cable,legs,False,completed,13.967,intense
D034,U-0169,1354,leg_press,full_body,False,completed,4.714,standard
D034,U-0168,1357,chest_fly,push,True,completed,8.474,flexible
D034,U-0171,1360,chest_press,full_body,False,completed,3.482,express
D034,U-0170,1361,leg_extension,legs,False,completed,7.02,flexible
D034,U-0166,1364,seated_row,upper,False,completed,3.731,flexible
D034,U-0168,1366,shoulder_press,push,False,completed,9.77,flexible
D034,U-0172,1367,lat_pulldown,pull,False,completed,5.066,express
D034,U-0171,1368,lat_pulldown,full_body,False,completed,4.067,express
D034,U-0169,1370,chest_press,full_body,False,completed,9.697,standard
D034,U-0170,1371,leg_press,legs,False,completed,11.199,flexible
D034,U-0172,1374,biceps_curl,pull,False,completed,3.566,express
D034,U-0171,1376,leg_press,full_body,False,completed,4.232,express
D034,U-0168,1378,cable,push,False,completed,8.552,flexible
D034,U-0173,1383,chest_press,push,False,completed,7.663,flexible
D034,U-0172,1388,seated_row,pull,False,completed,5.107,express
D034,U-0174,1389,shoulder_press,full_body,False,completed,10.061,flexible
D034,U-0169,1390,biceps_curl,full_body,False,completed,5.146,standard
D034,U-0175,1391,chest_press,push,False,completed,4.922,flexible
D034,U-0176,1393,shoulder_press,upper,False,completed,5.439,standard
D034,U-0170,1397,leg_curl,legs,False,completed,5.955,flexible
D034,U-0177,1402,biceps_curl,upper,False,completed,6.313,flexible
D034,U-0173,1403,chest_fly,push,False,completed,4.051,flexible
D034,U-0169,1404,leg_extension,full_body,False,completed,7.296,standard
D034,U-0178,1405,leg_press,legs,False,completed,9.06,standard
D034,U-0176,1407,seated_row,upper,False,completed,8.032,standard
D034,U-0175,1408,shoulder_press,push,False,completed,9.495,flexible
D034,U-0174,1409,leg_press,full_body,False,completed,8.495,flexible
D034,U-0177,1413,seated_row,upper,False,completed,8.622,flexible
D034,U-0173,1414,shoulder_press,push,False,completed,11.58,flexible
D034,U-0178,1418,leg_extension,legs,False,completed,9.03,standard
