day_id,user_id,profile,routine
D031,U-0018,flexible,push
D031,U-0019,intense,legs
D031,U-0020,express,legs
D031,U-0021,express,pull
D031,U-0022,intense,pull
D031,U-0023,flexible,legs
D031,U-0024,standard,pull
D031,U-0025,standard,legs
D031,U-0026,standard,upper
D031,U-0027,intense,legs
D031,U-0028,intense,pull
D031,U-0029,intense,legs
D031,U-0030,intense,upper
D031,U-0031,flexible,legs
D031,U-0032,express,pull
D031,U-0033,express,full_body
D031,U-0034,express,upper
D031,U-0035,intense,pull
D031,U-0036,standard,push
D031,U-0037,flexible,pull
D031,U-0038,standard,push
D031,U-0039,flexible,push
D031,U-0040,standard,legs
D031,U-0041,standard,pull
D031,U-0042,standard,upper
D031,U-0043,flexible,push
D031,U-0044,flexible,legs
D031,U-0045,standard,upper
D031,U-0046,standard,push
D031,U-0047,intense,push
D031,U-0048,flexible,upper
D031,U-0049,intense,pull
D031,U-0050,flexible,upper
D031,U-0051,flexible,pull
D031,U-0052,standard,push
D031,U-0053,intense,legs
D031,U-0054,standard,full_body
D031,U-0055,flexible,upper
D031,U-0056,intense,push
D031,U-0057,standard,upper
D031,U-0058,intense,push
D031,U-0059,flexible,full_body
D031,U-0060,flexible,legs
D031,U-0061,flexible,full_body
D031,U-0062,standard,upper
D031,U-0063,flexible,pull
D031,U-0064,standard,push
D031,U-0065,standard,legs
D031,U-0066,intense,pull
D031,U-0067,standard,upper
D031,U-0068,flexible,full_body
D031,U-0069,standard,full_body
D031,U-0070,flexible,full_body
D031,U-0071,intense,pull
D031,U-0072,intense,upper
D031,U-0073,flexible,legs
D031,U-0074,intense,pull
D031,U-0075,intense,pull
D031,U-0076,intense,upper
D031,U-0077,intense,push
D031,U-0078,standard,upper
D031,U-0079,express,upper
D031,U-0080,standard,legs
D031,U-0081,flexible,push
D031,U-0082,flexible,full_body
D031,U-0083,intense,upper
D031,U-0084,flexible,full_body
D031,U-0085,standard,legs
D031,U-0086,flexible,pull
D031,U-0087,standard,upper
D031,U-0088,flexible,upper
D031,U-0089,standard,legs
D031,U-0090,intense,legs
D031,U-0091,standard,legs
D031,U-0092,standard,upper
D031,U-0093,intense,full_body
D031,U-0094,intense,pull
D031,U-0095,flexible,pull
D031,U-0096,intense,legs
D031,U-0097,standard,legs
D031,U-0098,flexible,full_body
D031,U-0099,standard,upper
D031,U-0100,standard,pull
D031,U-0101,express,upper
D031,U-0102,intense,upper
D031,U-0103,standard,legs
D031,U-0104,flexible,legs
D031,U-0105,flexible,full_body
D031,U-0106,express,upper
D031,U-0107,standard,upper
D031,U-0108,intense,pull
D031,U-0109,intense,push
D031,U-0110,flexible,full_body
D031,U-0111,intense,pull
D031,U-0112,flexible,push
D031,U-0113,flexible,pull
D031,U-0114,standard,upper
D031,U-0115,flexible,pull
D031,U-0116,intense,push
D031,U-0117,standard,push
D031,U-0118,flexible,upper
D031,U-0119,standard,pull
D031,U-0120,flexible,pull
D031,U-0121,express,full_body
D031,U-0122,intense,pull
D031,U-0123,standard,push
D031,U-0124,standard,push
D031,U-0125,express,pull
D031,U-0126,standard,push
D031,U-0127,flexible,upper
D031,U-0128,standard,full_body
D031,U-0129,intense,push
D031,U-0130,flexible,legs
D031,U-0131,intense,push
D031,U-0132,standard,full_body
D031,U-0133,standard,full_body
D031,U-0134,flexible,full_body
D031,U-0135,express,push
D031,U-0136,flexible,upper
D031,U-0137,flexible,pull
D031,U-0138,intense,upper
D031,U-0139,express,legs
D031,U-0140,flexible,full_body
D031,U-0141,express,pull
D031,U-0142,flexible,pull
D031,U-0143,standard,push
D031,U-0144,standard,push
D031,U-0145,flexible,upper
D031,U-0146,flexible,full_body
D031,U-0147,standard,upper
D031,U-0148,standard,full_body
D031,U-0149,express,upper
D031,U-0150,intense,pull
D031,U-0151,standard,legs
D031,U-0152,standard,upper
D031,U-0153,express,pull
D031,U-0154,standard,push
D031,U-0155,standard,full_body
D031,U-0156,flexible,upper
D031,U-0157,standard,legs
D031,U-0158,express,legs
D031,U-0159,flexible,upper
D031,U-0160,intense,push
D031,U-0161,flexible,full_body
D031,U-0162,express,full_body
D031,U-0163,flexible,push
D031,U-0164,intense,push
D031,U-0165,express,pull
D031,U-0166,standard,full_body
D031,U-0167,standard,push
D031,U-0168,standard,legs
D031,U-0169,intense,upper
D031,U-0170,intense,upper
D031,U-0171,flexible,upper
D031,U-0172,express,push
D031,U-0173,flexible,upper
D031,U-0174,intense,push
D031,U-0175,intense,pull
D031,U-0176,flexible,push
D031,U-0177,intense,upper
D031,U-0178,intense,push
D031,U-0179,flexible,full_body
D031,U-0180,intense,push
D031,U-0181,flexible,upper
D031,U-0182,intense,pull
D031,U-0183,express,full_body
D031,U-0184,flexible,legs
D031,U-0185,intense,legs
D031,U-0186,intense,legs
D031,U-0187,flexible,upper
D031,U-0188,express,push
D031,U-0189,standard,push
D031,U-0190,express,full_body
D031,U-0191,intense,legs
D031,U-0192,flexible,full_body
D031,U-0193,flexible,push
D031,U-0194,standard,push
D031,U-0195,flexible,upper
D031,U-0196,express,push
D031,U-0197,flexible,upper
D031,U-0198,intense,pull
D031,U-0199,flexible,full_body
D031,U-0200,standard,push
D031,U-0201,flexible,pull
D031,U-0202,intense,upper
D031,U-0203,flexible,full_body
D031,U-0204,standard,legs
D031,U-0205,standard,upper
D031,U-0206,standard,push
D031,U-0207,flexible,push
D031,U-0208,intense,pull
D031,U-0209,intense,pull
D031,U-0210,intense,push
D031,U-0211,standard,upper
D031,U-0212,flexible,legs
D031,U-0213,standard,push
D031,U-0214,standard,push
D031,U-0215,flexible,legs
D031,U-0216,flexible,upper
D031,U-0217,flexible,upper
D031,U-0218,intense,legs
D031,U-0219,standard,full_body
D031,U-0220,standard,push
D031,U-0221,flexible,legs
D031,U-0222,flexible,full_body
D031,U-0223,intense,upper
D031,U-0224,standard,legs
D031,U-0225,intense,legs
D031,U-0226,flexible,upper
D031,U-0227,flexible,full_body
D031,U-0228,flexible,pull
D031,U-0229,standard,push
D031,U-0230,flexible,upper
D031,U-0231,standard,upper
D031,U-0232,intense,push
D031,U-0233,intense,full_body
D031,U-0234,flexible,legs
D031,U-0235,express,upper
D031,U-0236,standard,full_body
D031,U-0237,intense,upper
D031,U-0238,flexible,upper
D031,U-0239,flexible,pull
D031,U-0240,intense,legs
D031,U-0241,flexible,legs
D031,U-0242,express,legs
D031,U-0243,flexible,full_body
D031,U-0244,intense,pull
D031,U-0245,standard,legs
D031,U-0246,intense,legs
D031,U-0247,flexible,full_body
D031,U-0248,express,pull
D031,U-0249,intense,upper
D031,U-0250,express,upper
D031,U-0251,express,push
D031,U-0252,express,pull
D031,U-0253,flexible,upper
D031,U-0254,express,legs
D031,U-0255,intense,push
D031,U-0256,flexible,legs
D031,U-0257,intense,pull
D031,U-0258,intense,legs
D031,U-0259,express,upper
D031,U-0260,intense,pull
D031,U-0261,intense,legs
D031,U-0262,standard,legs
D031,U-0263,intense,pull
D031,U-0264,flexible,upper
D031,U-0265,flexible,pull
D031,U-0266,intense,pull
D031,U-0267,intense,push
D031,U-0268,standard,push
D031,U-0269,intense,pull
D031,U-0270,standard,upper
D031,U-0271,flexible,upper
D031,U-0272,express,legs
D031,U-0273,intense,push
D031,U-0274,standard,pull
D031,U-0275,standard,push
D031,U-0276,express,pull
D031,U-0277,intense,legs
D031,U-0278,flexible,full_body
D031,U-0279,express,pull
D031,U-0280,intense,upper
D031,U-0281,flexible,upper
D031,U-0282,intense,upper
D031,U-0283,standard,push
D031,U-0284,standard,legs
D031,U-0285,intense,legs
D031,U-0286,flexible,upper
D031,U-0287,flexible,pull
D031,U-0288,standard,legs
D031,U-0289,standard,legs
D031,U-0290,express,full_body
D031,U-0291,flexible,upper
D031,U-0292,express,legs
D031,U-0293,flexible,push
D031,U-0294,standard,full_body
D031,U-0295,intense,pull
D031,U-0296,standard,push
D031,U-0297,express,full_body
D031,U-0298,intense,pull
D031,U-0299,flexible,upper
D031,U-0300,standard,legs
D031,U-0301,express,pull
D031,U-0302,intense,legs
D031,U-0303,flexible,pull
D031,U-0304,standard,full_body
D031,U-0305,standard,push
D031,U-0306,intense,upper
D031,U-0307,flexible,push
D031,U-0308,intense,push
D031,U-0309,flexible,push
D031,U-0310,intense,push
D031,U-0311,intense,pull
D031,U-0312,standard,legs
D031,U-0313,flexible,push
D031,U-0314,standard,upper
D031,U-0315,standard,pull
D031,U-0316,express,upper
D031,U-0317,standard,pull
D031,U-0318,standard,legs
D031,U-0319,express,push
D031,U-0320,express,full_body
D031,U-0321,flexible,upper
D031,U-0322,intense,upper
D031,U-0323,flexible,upper
D031,U-0324,express,full_body
D031,U-0325,express,pull
D031,U-0326,intense,push
D031,U-0327,standard,full_body
D031,U-0328,standard,upper
D031,U-0329,flexible,upper
D031,U-0330,express,pull
D031,U-0331,intense,push
D031,U-0332,standard,full_body
D031,U-0333,intense,upper
D031,U-0334,flexible,full_body
D031,U-0335,intense,full_body
D031,U-0336,flexible,push
D031,U-0337,intense,push
D031,U-0338,flexible,full_body
D031,U-0339,standard,push
D031,U-0340,express,full_body
D031,U-0341,intense,push
D031,U-0342,flexible,upper
D031,U-0343,flexible,upper
D031,U-0344,standard,push
D031,U-0345,flexible,upper
D031,U-0346,standard,upper
D031,U-0347,standard,upper
D031,U-0348,standard,push
D031,U-0349,intense,full_body
D031,U-0350,standard,full_body
D031,U-0351,flexible,upper
D031,U-0352,standard,upper
D031,U-0353,flexible,legs
D031,U-0354,flexible,full_body
D031,U-0355,flexible,pull
D031,U-0356,standard,upper
D031,U-0357,intense,push
D031,U-0358,flexible,full_body
D031,U-0359,express,push
D031,U-0360,intense,pull
D031,U-0361,standard,push
D031,U-0362,intense,pull
D031,U-0363,flexible,legs
D031,U-0364,standard,legs
D031,U-0365,standard,push
D031,U-0366,flexible,legs
D031,U-0367,flexible,full_body
D031,U-0368,flexible,legs
D031,U-0369,flexible,pull
D031,U-0370,flexible,push
D031,U-0371,standard,upper
D031,U-0372,express,full_body
D031,U-0373,flexible,full_body
D031,U-0374,intense,legs
D031,U-0375,flexible,legs
D031,U-0376,standard,upper
D031,U-0377,intense,pull
D031,U-0378,standard,push
D031,U-0379,standard,legs
D031,U-0380,standard,upper
D031,U-0381,express,legs
D031,U-0382,intense,legs
D031,U-0383,flexible,legs
D031,U-0384,standard,upper
D031,U-0385,flexible,legs
D031,U-0386,intense,legs
D031,U-0387,flexible,upper
D031,U-0388,intense,pull
D031,U-0389,standard,legs
D031,U-0390,standard,upper
D031,U-0391,flexible,full_body
D031,U-0392,flexible,legs
D031,U-0393,standard,upper
D031,U-0394,flexible,legs
D032,U-0001,standard,push
D032,U-0002,express,pull
D032,U-0003,flexible,upper
D032,U-0004,standard,pull
D032,U-0005,standard,pull
D032,U-0006,standard,full_body
D032,U-0007,flexible,full_body
D032,U-0008,standard,pull
D032,U-0009,standard,push
D032,U-0010,intense,pull
D032,U-0011,flexible,upper
D032,U-0012,flexible,upper
D032,U-0013,intense,full_body
D032,U-0014,standard,legs
D032,U-0015,standard,push
D032,U-0016,express,pull
D032,U-0017,flexible,full_body
D032,U-0018,intense,pull
D032,U-0019,flexible,push
D032,U-0020,flexible,push
D032,U-0021,standard,pull
D032,U-0022,intense,pull
D032,U-0023,intense,legs
D032,U-0024,standard,full_body
D032,U-0025,intense,pull
D032,U-0026,standard,pull
D032,U-0027,express,upper
D032,U-0028,standard,pull
D032,U-0029,intense,upper
D032,U-0030,flexible,full_body
D032,U-0031,intense,legs
D032,U-0032,intense,full_body
D032,U-0033,standard,push
D032,U-0034,flexible,push
D032,U-0035,express,pull
D032,U-0036,flexible,upper
D032,U-0037,intense,legs
D032,U-0038,flexible,full_body
D032,U-0039,intense,push
D032,U-0040,intense,push
D032,U-0041,intense,push
D032,U-0042,express,full_body
D032,U-0043,intense,upper
D032,U-0044,standard,pull
D032,U-0045,flexible,legs
D032,U-0046,flexible,upper
D032,U-0047,flexible,upper
D032,U-0048,intense,legs
D032,U-0049,flexible,pull
D032,U-0050,standard,upper
D032,U-0051,express,push
D032,U-0052,flexible,full_body
D032,U-0053,intense,push
D032,U-0054,flexible,upper
D032,U-0055,standard,pull
D032,U-0056,intense,pull
D032,U-0057,intense,full_body
D032,U-0058,flexible,full_body
D032,U-0059,flexible,upper
D032,U-0060,flexible,full_body
D032,U-0061,flexible,push
D032,U-0062,intense,push
D032,U-0063,standard,push
D032,U-0064,standard,upper
D032,U-0065,intense,full_body
D032,U-0066,standard,full_body
D032,U-0067,intense,legs
D032,U-0068,intense,upper
D032,U-0069,flexible,pull
D032,U-0070,flexible,legs
D032,U-0071,intense,full_body
D032,U-0072,flexible,pull
D032,U-0073,standard,upper
D032,U-0074,standard,upper
D032,U-0075,intense,pull
D032,U-0076,flexible,full_body
D032,U-0077,standard,upper
D032,U-0078,flexible,full_body
D032,U-0079,standard,upper
D032,U-0080,flexible,pull
D032,U-0081,standard,full_body
D032,U-0082,standard,legs
D032,U-0083,standard,pull
D032,U-0084,flexible,pull
D032,U-0085,flexible,pull
D032,U-0086,express,upper
D032,U-0087,flexible,full_body
D032,U-0088,standard,pull
D032,U-0089,flexible,full_body
D032,U-0090,intense,legs
D032,U-0091,standard,full_body
D032,U-0092,express,upper
D032,U-0093,flexible,full_body
D032,U-0094,flexible,full_body
D032,U-0095,intense,pull
D032,U-0096,flexible,upper
D032,U-0097,express,legs
D032,U-0098,standard,push
D032,U-0099,express,push
D032,U-0100,intense,pull
D032,U-0101,flexible,upper
D032,U-0102,flexible,pull
D032,U-0103,flexible,full_body
D032,U-0104,flexible,upper
D032,U-0105,flexible,upper
D032,U-0106,flexible,upper
D032,U-0107,flexible,upper
D032,U-0108,standard,push
D032,U-0109,standard,push
D032,U-0110,standard,upper
D032,U-0111,intense,pull
D032,U-0112,express,pull
D032,U-0113,flexible,legs
D032,U-0114,standard,pull
D032,U-0115,express,legs
D032,U-0116,flexible,pull
D032,U-0117,standard,full_body
D032,U-0118,express,push
D032,U-0119,express,pull
D032,U-0120,flexible,push
D032,U-0121,intense,pull
D032,U-0122,standard,legs
D032,U-0123,intense,legs
D032,U-0124,intense,legs
D032,U-0125,express,upper
D032,U-0126,intense,upper
D032,U-0127,standard,push
D032,U-0128,flexible,upper
D032,U-0129,flexible,upper
D032,U-0130,flexible,full_body
D032,U-0131,express,pull
D032,U-0132,standard,pull
D032,U-0133,standard,pull
D032,U-0134,flexible,push
D032,U-0135,flexible,pull
D032,U-0136,intense,push
D032,U-0137,standard,full_body
D032,U-0138,standard,pull
D032,U-0139,flexible,upper
D032,U-0140,intense,push
D032,U-0141,intense,legs
D032,U-0142,flexible,full_body
D032,U-0143,standard,upper
D032,U-0144,express,full_body
D032,U-0145,flexible,full_body
D032,U-0146,standard,legs
D032,U-0147,intense,push
D032,U-0148,express,push
D032,U-0149,flexible,full_body
D032,U-0150,flexible,full_body
D032,U-0151,intense,upper
D032,U-0152,express,pull
D032,U-0153,standard,pull
D032,U-0154,intense,upper
D032,U-0155,flexible,upper
D032,U-0156,flexible,pull
D032,U-0157,flexible,upper
D032,U-0158,express,upper
D032,U-0159,standard,upper
D032,U-0160,standard,upper
D032,U-0161,standard,legs
D032,U-0162,flexible,push
D032,U-0163,flexible,pull
D032,U-0164,intense,legs
D032,U-0165,intense,full_body
D032,U-0166,intense,legs
D032,U-0167,standard,full_body
D032,U-0168,intense,push
D032,U-0169,standard,legs
D032,U-0170,intense,pull
D032,U-0171,standard,pull
D032,U-0172,flexible,full_body
D032,U-0173,standard,legs
D032,U-0174,flexible,push
D032,U-0175,intense,pull
D032,U-0176,standard,pull
D032,U-0177,intense,pull
D032,U-0178,flexible,push
D032,U-0179,intense,push
D032,U-0180,flexible,legs
D032,U-0181,standard,legs
D032,U-0182,standard,pull
D032,U-0183,standard,push
D032,U-0184,standard,pull
D032,U-0185,flexible,upper
D032,U-0186,flexible,full_body
D032,U-0187,standard,upper
D032,U-0188,flexible,push
D032,U-0189,intense,pull
D032,U-0190,express,upper
D032,U-0191,express,legs
D032,U-0192,express,legs
D032,U-0193,intense,legs
D032,U-0194,intense,full_body
D032,U-0195,standard,full_body
D032,U-0196,standard,upper
D032,U-0197,flexible,upper
D032,U-0198,intense,push
D032,U-0199,flexible,push
D032,U-0200,flexible,pull
D032,U-0201,express,pull
D032,U-0202,flexible,upper
D032,U-0203,express,legs
D032,U-0204,express,push
D032,U-0205,flexible,full_body
D032,U-0206,intense,push
D032,U-0207,standard,full_body
D032,U-0208,intense,upper
D032,U-0209,intense,push
D032,U-0210,intense,pull
D032,U-0211,flexible,upper
D032,U-0212,flexible,full_body
D032,U-0213,flexible,push
D032,U-0214,intense,full_body
D032,U-0215,standard,push
D032,U-0216,express,pull
D032,U-0217,express,upper
D032,U-0218,standard,pull
D032,U-0219,intense,pull
D032,U-0220,intense,legs
D032,U-0221,intense,legs
D032,U-0222,standard,full_body
D032,U-0223,flexible,pull
D032,U-0224,flexible,pull
D032,U-0225,standard,push
D032,U-0226,standard,upper
D032,U-0227,intense,pull
D032,U-0228,express,push
D032,U-0229,flexible,upper
D032,U-0230,standard,upper
D032,U-0231,express,push
D032,U-0232,flexible,legs
D032,U-0233,flexible,full_body
D032,U-0234,flexible,legs
D032,U-0235,standard,pull
D032,U-0236,intense,pull
D032,U-0237,intense,legs
D032,U-0238,intense,pull
D032,U-0239,standard,pull
D032,U-0240,intense,upper
D032,U-0241,intense,full_body
D032,U-0242,intense,upper
D032,U-0243,standard,pull
D032,U-0244,express,pull
D032,U-0245,express,upper
D032,U-0246,flexible,full_body
D032,U-0247,standard,legs
D032,U-0248,flexible,upper
D032,U-0249,standard,upper
D032,U-0250,flexible,full_body
D032,U-0251,intense,legs
D032,U-0252,express,pull
D032,U-0253,flexible,upper
D032,U-0254,flexible,pull
D032,U-0255,intense,pull
D032,U-0256,flexible,upper
D032,U-0257,flexible,upper
D032,U-0258,express,full_body
D032,U-0259,intense,upper
D032,U-0260,intense,upper
D032,U-0261,flexible,upper
D032,U-0262,flexible,upper
D032,U-0263,standard,upper
D032,U-0264,intense,upper
D032,U-0265,intense,pull
D032,U-0266,standard,push
D032,U-0267,intense,full_body
D032,U-0268,standard,push
D032,U-0269,express,legs
D032,U-0270,flexible,upper
D032,U-0271,intense,full_body
D032,U-0272,standard,legs
D032,U-0273,flexible,upper
D032,U-0274,flexible,full_body
D032,U-0275,intense,pull
D032,U-0276,standard,full_body
D032,U-0277,express,upper
D032,U-0278,intense,legs
D032,U-0279,flexible,upper
D032,U-0280,standard,push
D032,U-0281,intense,full_body
D032,U-0282,standard,legs
D032,U-0283,intense,upper
D032,U-0284,flexible,upper
D032,U-0285,intense,pull
D032,U-0286,intense,legs
D032,U-0287,standard,legs
D032,U-0288,express,upper
D032,U-0289,intense,push
D032,U-0290,standard,upper
D032,U-0291,intense,legs
D032,U-0292,express,full_body
D032,U-0293,standard,legs
D032,U-0294,express,legs
D032,U-0295,standard,push
D032,U-0296,standard,legs
D032,U-0297,intense,full_body
D032,U-0298,express,pull
D032,U-0299,express,pull
D032,U-0300,standard,legs
D032,U-0301,flexible,push
D032,U-0302,intense,full_body
D032,U-0303,flexible,full_body
D032,U-0304,intense,legs
D032,U-0305,intense,full_body
D032,U-0306,intense,legs
D032,U-0307,flexible,upper
D032,U-0308,intense,push
D032,U-0309,intense,push
D032,U-0310,express,pull
D032,U-0311,flexible,upper
D032,U-0312,flexible,upper
D032,U-0313,intense,push
D032,U-0314,standard,upper
D032,U-0315,flexible,upper
D032,U-0316,standard,pull
D032,U-0317,intense,legs
D032,U-0318,intense,legs
D032,U-0319,intense,push
D032,U-0320,express,push
D032,U-0321,express,full_body
D032,U-0322,flexible,legs
D032,U-0323,express,upper
D032,U-0324,flexible,push
D032,U-0325,express,upper
D032,U-0326,flexible,full_body
D032,U-0327,standard,push
D032,U-0328,intense,push
D032,U-0329,flexible,legs
D032,U-0330,express,upper
D032,U-0331,standard,pull
D032,U-0332,intense,full_body
D032,U-0333,flexible,pull
D032,U-0334,flexible,legs
D032,U-0335,standard,pull
D032,U-0336,intense,pull
D032,U-0337,intense,full_body
D032,U-0338,express,pull
D032,U-0339,intense,legs
D032,U-0340,express,legs
D032,U-0341,flexible,pull
D032,U-0342,standard,pull
D032,U-0343,intense,pull
D032,U-0344,standard,upper
D032,U-0345,intense,legs
D032,U-0346,flexible,upper
D032,U-0347,intense,push
D032,U-0348,flexible,upper
D032,U-0349,standard,full_body
D032,U-0350,standard,legs
D032,U-0351,intense,upper
D032,U-0352,standard,legs
D032,U-0353,express,pull
D032,U-0354,flexible,legs
D032,U-0355,intense,pull
D032,U-0356,intense,pull
D032,U-0357,intense,full_body
D032,U-0358,intense,push
D032,U-0359,flexible,full_body
D032,U-0360,standard,push
D032,U-0361,express,pull
D032,U-0362,express,full_body
D032,U-0363,standard,legs
D032,U-0364,flexible,legs
D032,U-0365,express,full_body
D032,U-0366,express,push
D032,U-0367,flexible,pull
D032,U-0368,flexible,legs
D032,U-0369,express,full_body
D032,U-0370,intense,upper
D032,U-0371,intense,upper
D032,U-0372,intense,upper
D032,U-0373,flexible,legs
D032,U-0374,standard,upper
D032,U-0375,intense,pull
D032,U-0376,standard,legs
D032,U-0377,standard,pull
D032,U-0378,intense,pull
D032,U-0379,standard,pull
D032,U-0380,intense,push
D032,U-0381,intense,pull
D032,U-0382,express,full_body
D032,U-0383,intense,push
D032,U-0384,standard,push
D032,U-0385,flexible,legs
D032,U-0386,express,legs
D032,U-0387,standard,push
D032,U-0388,standard,full_body
D032,U-0389,intense,legs
D032,U-0390,intense,full_body
D032,U-0391,standard,pull
D032,U-0392,flexible,upper
D032,U-0393,flexible,full_body
D032,U-0394,express,push
D032,U-0395,flexible,full_body
D032,U-0396,flexible,push
D032,U-0397,standard,upper
D032,U-0398,standard,push
D032,U-0399,flexible,full_body
D032,U-0400,intense,push
D032,U-0401,standard,pull
D032,U-0402,express,full_body
D032,U-0403,intense,upper
D032,U-0404,standard,upper
D033,U-0001,express,legs
D033,U-0002,standard,upper
D033,U-0003,flexible,legs
D033,U-0004,flexible,upper
D033,U-0005,flexible,upper
D033,U-0006,intense,legs
D033,U-0007,flexible,full_body
D033,U-0008,standard,pull
D033,U-0009,flexible,legs
D033,U-0010,intense,full_body
D033,U-0011,flexible,full_body
D033,U-0012,express,push
D033,U-0013,intense,pull
D033,U-0014,standard,upper
D033,U-0015,standard,pull
D033,U-0016,standard,upper
D033,U-0017,standard,full_body
D033,U-0018,standard,pull
D033,U-0019,standard,pull
D033,U-0020,express,upper
D033,U-0021,flexible,pull
D033,U-0022,standard,legs
D033,U-0023,flexible,upper
D033,U-0024,standard,upper
D033,U-0025,intense,legs
D033,U-0026,standard,upper
D033,U-0027,flexible,upper
D033,U-0028,express,upper
D033,U-0029,express,push
D033,U-0030,standard,upper
D033,U-0031,express,legs
D033,U-0032,standard,pull
D033,U-0033,standard,push
D033,U-0034,standard,legs
D033,U-0035,standard,pull
D033,U-0036,express,full_body
D033,U-0037,intense,upper
D033,U-0038,express,legs
D033,U-0039,flexible,legs
D033,U-0040,flexible,full_body
D033,U-0041,flexible,full_body
D033,U-0042,standard,push
D033,U-0043,standard,legs
D033,U-0044,intense,pull
D033,U-0045,standard,pull
D033,U-0046,flexible,push
D033,U-0047,intense,upper
D033,U-0048,flexible,pull
D033,U-0049,flexible,upper
D033,U-0050,express,upper
D033,U-0051,flexible,legs
D033,U-0052,flexible,full_body
D033,U-0053,express,pull
D033,U-0054,standard,legs
D033,U-0055,intense,legs
D033,U-0056,standard,push
D033,U-0057,express,upper
D033,U-0058,express,legs
D033,U-0059,intense,full_body
D033,U-0060,standard,pull
D033,U-0061,standard,full_body
D033,U-0062,intense,full_body
D033,U-0063,flexible,full_body
D033,U-0064,express,legs
D033,U-0065,flexible,upper
D033,U-0066,flexible,full_body
D033,U-0067,express,legs
D033,U-0068,standard,legs
D033,U-0069,flexible,full_body
D033,U-0070,flexible,upper
D033,U-0071,flexible,pull
D033,U-0072,intense,pull
D033,U-0073,intense,push
D033,U-0074,flexible,push
D033,U-0075,intense,pull
D033,U-0076,intense,legs
D033,U-0077,express,legs
D033,U-0078,intense,legs
D033,U-0079,standard,legs
D033,U-0080,standard,full_body
D033,U-0081,intense,pull
D033,U-0082,intense,push
D033,U-0083,flexible,full_body
D033,U-0084,standard,upper
D033,U-0085,express,push
D033,U-0086,flexible,pull
D033,U-0087,intense,legs
D033,U-0088,express,full_body
D033,U-0089,intense,full_body
D033,U-0090,intense,upper
D033,U-0091,intense,pull
D033,U-0092,flexible,legs
D033,U-0093,standard,legs
D033,U-0094,intense,pull
D033,U-0095,intense,legs
D033,U-0096,flexible,upper
D033,U-0097,standard,full_body
D033,U-0098,standard,upper
D033,U-0099,standard,legs
D033,U-0100,express,pull
D033,U-0101,flexible,pull
D033,U-0102,intense,legs
D033,U-0103,flexible,full_body
D033,U-0104,flexible,legs
D033,U-0105,intense,push
D033,U-0106,express,full_body
D033,U-0107,flexible,full_body
D033,U-0108,intense,push
D033,U-0109,flexible,upper
D033,U-0110,flexible,upper
D033,U-0111,standard,upper
D033,U-0112,intense,legs
D033,U-0113,standard,legs
D033,U-0114,standard,pull
D033,U-0115,intense,full_body
D033,U-0116,flexible,pull
D033,U-0117,flexible,legs
D033,U-0118,flexible,upper
D033,U-0119,standard,pull
D033,U-0120,standard,legs
D033,U-0121,flexible,push
D033,U-0122,intense,pull
D033,U-0123,flexible,push
D033,U-0124,intense,push
D033,U-0125,flexible,legs
D033,U-0126,standard,push
D033,U-0127,intense,pull
D033,U-0128,standard,upper
D033,U-0129,flexible,push
D033,U-0130,standard,full_body
D033,U-0131,standard,push
D033,U-0132,flexible,push
D033,U-0133,flexible,upper
D033,U-0134,standard,full_body
D033,U-0135,flexible,upper
D033,U-0136,standard,push
D033,U-0137,intense,upper
D033,U-0138,intense,upper
D033,U-0139,flexible,pull
D033,U-0140,express,full_body
D033,U-0141,flexible,full_body
D033,U-0142,standard,upper
D033,U-0143,express,full_body
D033,U-0144,standard,upper
D033,U-0145,flexible,push
D033,U-0146,express,upper
D033,U-0147,express,pull
D033,U-0148,standard,pull
D033,U-0149,standard,upper
D033,U-0150,flexible,push
D033,U-0151,standard,push
D033,U-0152,intense,push
D033,U-0153,standard,full_body
D033,U-0154,express,push
D033,U-0155,flexible,pull
D033,U-0156,express,full_body
D033,U-0157,intense,legs
D033,U-0158,flexible,push
D033,U-0159,standard,upper
D033,U-0160,intense,legs
D033,U-0161,standard,legs
D033,U-0162,express,push
D033,U-0163,standard,push
D033,U-0164,intense,legs
D033,U-0165,standard,pull
D033,U-0166,flexible,upper
D033,U-0167,standard,upper
D033,U-0168,flexible,full_body
D033,U-0169,standard,upper
D033,U-0170,intense,pull
D033,U-0171,intense,upper
D033,U-0172,flexible,upper
D033,U-0173,flexible,push
D033,U-0174,intense,legs
D033,U-0175,flexible,pull
D033,U-0176,flexible,pull
D033,U-0177,express,pull
D033,U-0178,standard,upper
D033,U-0179,standard,pull
D033,U-0180,standard,upper
D033,U-0181,intense,legs
D033,U-0182,intense,legs
D033,U-0183,flexible,upper
D033,U-0184,express,upper
D033,U-0185,flexible,push
D033,U-0186,standard,full_body
D033,U-0187,intense,upper
D033,U-0188,express,legs
D033,U-0189,standard,upper
D033,U-0190,express,pull
D033,U-0191,intense,legs
D033,U-0192,flexible,full_body
D033,U-0193,standard,push
D033,U-0194,intense,pull
D033,U-0195,standard,legs
D033,U-0196,intense,legs
D033,U-0197,flexible,push
D033,U-0198,standard,push
D033,U-0199,standard,push
D033,U-0200,intense,upper
D033,U-0201,standard,full_body
D033,U-0202,flexible,upper
D033,U-0203,flexible,legs
D033,U-0204,standard,upper
D033,U-0205,standard,upper
D033,U-0206,flexible,full_body
