day_id,user_id,event_id,routine,profile,outcome,duration_min
D023,U-0263,2141,legs,flexible,completed,11.065
D023,U-0268,2224,push,flexible,completed,15.174
D023,U-0278,2285,legs,standard,completed,14.836
D023,U-0291,2330,pull,standard,completed,10.473
D023,U-0301,2427,legs,flexible,completed,12.315
D023,U-0292,2455,full_body,standard,completed,22.554
D023,U-0310,2489,legs,intense,completed,20.904
D023,U-0306,2518,upper,standard,completed,24.466
D023,U-0309,2534,pull,intense,completed,43.99
D023,U-0313,2576,full_body,standard,completed,13.763
D023,U-0326,2630,push,intense,completed,21.072
D023,U-0354,2658,pull,express,completed,8.43
D023,U-0323,2661,pull,intense,completed,23.53
D023,U-0321,2672,pull,intense,completed,15.492
D023,U-0338,2717,pull,standard,completed,20.175
D023,U-0337,2777,upper,standard,completed,11.683
D023,U-0367,2780,full_body,standard,completed,9.669
D023,U-0368,2837,push,intense,completed,22.868
D023,U-0389,2891,legs,standard,completed,26.839
D023,U-0377,2916,push,intense,completed,15.336
D023,U-0400,2968,full_body,flexible,completed,17.773
D024,U-0005,100,pull,standard,completed,10.121
D024,U-0011,131,push,flexible,completed,11.799
D024,U-0007,146,upper,standard,completed,13.017
D024,U-0016,174,legs,standard,completed,16.153
D024,U-0021,193,legs,standard,completed,9.62
D024,U-0015,206,upper,flexible,completed,10.749
D024,U-0023,246,full_body,flexible,completed,19.103
D024,U-0024,282,push,intense,completed,39.665
D024,U-0030,306,legs,flexible,completed,18.529
D024,U-0035,333,pull,flexible,completed,15.571
D024,U-0037,379,push,intense,completed,29.719
D024,U-0038,397,pull,intense,completed,20.912
D024,U-0049,418,legs,express,completed,8.633
D024,U-0046,466,upper,standard,completed,13.409
D024,U-0044,467,pull,intense,completed,51.184
D024,U-0042,470,upper,intense,completed,31.206
D024,U-0045,515,legs,intense,completed,31.157
D024,U-0051,538,upper,flexible,completed,11.899
D024,U-0054,556,full_body,standard,completed,12.982
D024,U-0063,593,push,flexible,completed,11.182
D024,U-0056,624,upper,intense,completed,46.446
D024,U-0074,634,legs,standard,completed,17.075
D024,U-0073,644,upper,standard,completed,14.518
D024,U-0072,673,upper,flexible,completed,12.992
D024,U-0080,682,legs,standard,completed,12.825
D024,U-0085,790,full_body,standard,completed,22.288
D024,U-0090,805,push,standard,completed,10.765
D024,U-0091,839,push,intense,completed,27.883
D024,U-0098,841,legs,standard,completed,9.329
D024,U-0121,975,legs,express,completed_failed,10.485
D024,U-0113,1098,pull,intense,completed,13.535
D024,U-0132,1115,full_body,flexible,completed,29.456
D024,U-0133,1122,upper,standard,completed,15.926
D024,U-0134,1195,push,intense,completed,25.471
D024,U-0138,1217,pull,standard,completed,21.358
D024,U-0139,1264,full_body,standard,completed,13.287
D024,U-0148,1272,legs,intense,completed,26.869
D024,U-0141,1286,push,intense,completed,46.044
D024,U-0154,1427,pull,intense,completed,31.142
D024,U-0168,1477,push,intense,completed,16.328
D024,U-0166,1479,pull,standard,completed,9.119
D024,U-0172,1515,push,standard,completed,17.063
D024,U-0180,1554,legs,intense,completed,41.361
D024,U-0185,1598,full_body,flexible,completed,11.483
D024,U-0191,1602,legs,standard,completed,20.929
D024,U-0194,1651,legs,standard,completed,22.985
D024,U-0190,1681,push,flexible,completed,11.16
D024,U-0224,1768,legs,express,completed,8.735
D024,U-0229,1869,upper,express,completed,8.556
D024,U-0241,1974,legs,flexible,completed,17.188
D024,U-0262,2150,push,flexible,completed,15.01
D024,U-0261,2255,full_body,standard,completed,20.837
D024,U-0272,2263,legs,flexible,completed,25.969
D024,U-0277,2304,legs,standard,completed,15.315
D024,U-0285,2350,push,standard,completed,22.085
D024,U-0287,2387,legs,standard,completed,15.64
D024,U-0299,2450,full_body,flexible,completed,15.412
D024,U-0312,2453,legs,standard,completed,24.583
D024,U-0303,2564,pull,standard,completed,26.344
D024,U-0327,2609,pull,flexible,completed,15.709
D024,U-0316,2617,legs,intense,completed,18.337
D024,U-0328,2665,upper,standard,completed,15.651
D024,U-0344,2669,legs,standard,completed,23.188
D024,U-0354,2677,pull,express,completed,9.15
D024,U-0357,2788,push,intense,completed,29.507
D024,U-0365,2801,legs,flexible,completed,11.512
D024,U-0359,2809,pull,intense,completed,34.248
D024,U-0369,2811,push,intense,completed,24.434
D025,U-0007,71,push,standard,completed,8.298
D025,U-0009,107,pull,flexible,completed,19.022
D025,U-0013,118,pull,standard,completed,18.309
D025,U-0015,132,legs,standard,completed,24.472
D025,U-0019,165,pull,standard,completed,18.557
D025,U-0026,214,legs,standard,completed,20.884
D025,U-0025,229,pull,flexible,completed,18.37
D025,U-0030,242,pull,flexible,completed,17.492
D025,U-0034,290,push,flexible,completed,10.253
D025,U-0041,359,pull,standard,completed,17.645
D025,U-0046,460,pull,intense,completed,41.021
D025,U-0067,536,legs,standard,completed,19.118
D025,U-0071,572,pull,flexible,completed,16.53
D025,U-0069,574,legs,intense,completed,15.355
D025,U-0070,591,full_body,standard,completed,19.914
D025,U-0075,661,full_body,flexible,completed,25.716
D025,U-0079,667,legs,intense,completed,20.087
D025,U-0082,686,legs,standard,completed,16.419
D025,U-0077,735,upper,standard,completed,10.587
D025,U-0089,764,full_body,flexible,completed,29.632
D025,U-0095,816,upper,standard,completed,18.45
D025,U-0126,963,push,express,completed,8.166
D025,U-0108,1006,full_body,standard,completed,24.389
D025,U-0119,1045,pull,flexible,completed,14.947
D025,U-0135,1046,pull,express,completed,7.763
D025,U-0137,1055,legs,express,completed,8.505
D025,U-0128,1082,push,intense,completed,23.342
D025,U-0134,1145,pull,intense,completed,18.463
D025,U-0143,1167,push,standard,completed,19.651
D025,U-0153,1253,upper,flexible,completed,23.915
D025,U-0161,1327,pull,flexible,completed,20.284
D025,U-0164,1374,push,intense,completed,33.622
D025,U-0160,1384,upper,standard,completed,18.186
D025,U-0171,1427,upper,flexible,completed,14.727
D025,U-0178,1443,pull,flexible,completed,15.133
D025,U-0173,1444,legs,intense,completed,20.85
D025,U-0180,1453,full_body,flexible,completed,15.308
D025,U-0182,1512,full_body,standard,completed,23.103
D025,U-0175,1526,push,intense,completed,17.855
D025,U-0184,1542,legs,intense,completed,31.399
D025,U-0203,1581,pull,express,completed,8.448
D025,U-0199,1605,legs,standard,completed,17.772
D025,U-0202,1629,legs,intense,completed,33.858
D025,U-0208,1663,legs,standard,completed,14.632
D025,U-0212,1694,legs,standard,completed,20.24
D025,U-0213,1713,legs,standard,completed,21.912
D025,U-0211,1718,legs,intense,completed,16.655
D025,U-0214,1725,push,standard,completed,27.577
D025,U-0221,1794,full_body,standard,completed,26.453
D025,U-0224,1853,legs,flexible,completed,19.674
D025,U-0229,1928,push,intense,completed,23.322
D025,U-0257,2077,full_body,standard,completed,28.0
D025,U-0258,2136,push,standard,completed,16.075
D025,U-0273,2154,legs,standard,completed,28.0
D025,U-0264,2157,full_body,flexible,completed,22.976
D025,U-0272,2191,legs,flexible,completed,15.445
D025,U-0290,2210,legs,express,completed,9.048
D025,U-0278,2334,legs,intense,completed,20.358
D025,U-0303,2386,legs,standard,completed,11.734
D025,U-0289,2393,upper,standard,completed,20.609
D025,U-0309,2534,push,standard,completed,11.946
D025,U-0311,2560,push,intense,completed,28.1
D025,U-0320,2627,legs,intense,completed,16.522
D025,U-0332,2707,pull,standard,completed,7.401
D025,U-0338,2745,push,intense,completed,42.779
D025,U-0342,2776,push,intense,completed,28.463
D025,U-0379,2832,full_body,standard,completed,12.358
D025,U-0374,2834,full_body,standard,completed,12.954
D026,U-0002,33,legs,standard,completed,12.668
D026,U-0003,75,legs,intense,completed,27.924
D026,U-0004,108,pull,flexible,completed,10.174
D026,U-0012,168,push,flexible,completed,36.056
D026,U-0013,183,full_body,standard,completed,9.617
D026,U-0020,198,full_body,flexible,completed,15.629
D026,U-0025,211,pull,standard,completed,9.265
D026,U-0024,217,legs,flexible,completed,20.33
D026,U-0027,220,pull,standard,completed,16.944
D026,U-0032,294,legs,flexible,completed,13.378
D026,U-0029,296,pull,standard,completed,11.363
D026,U-0038,362,upper,flexible,completed,15.129
D026,U-0034,371,legs,intense,completed,23.022
D026,U-0040,397,pull,flexible,completed,14.505
D026,U-0054,414,legs,express,completed,8.972
D026,U-0043,449,legs,standard,completed,18.898
D026,U-0044,453,pull,intense,completed,43.756
D026,U-0050,458,upper,flexible,completed,19.941
D026,U-0052,478,push,intense,completed,25.27
D026,U-0053,496,upper,standard,completed,15.856
D026,U-0057,519,pull,flexible,completed,25.205
D026,U-0059,537,full_body,flexible,completed,30.468
D026,U-0080,630,legs,express,completed,10.299
D026,U-0068,649,pull,standard,completed,12.716
D026,U-0073,672,pull,standard,completed,19.994
D026,U-0071,697,full_body,standard,completed,25.041
D026,U-0072,702,upper,flexible,completed,8.838
D026,U-0076,710,upper,flexible,completed,13.652
D026,U-0077,725,upper,standard,completed,22.825
D026,U-0074,741,full_body,standard,completed,9.329
D026,U-0081,746,upper,standard,completed,9.84
D026,U-0075,779,full_body,standard,completed,18.605
D026,U-0091,812,full_body,flexible,completed,7.796
D026,U-0089,826,legs,standard,completed,7.678
D026,U-0104,869,upper,express,completed,8.475
D026,U-0099,909,full_body,standard,completed,28.0
D026,U-0092,923,pull,intense,completed,37.606
D026,U-0110,940,legs,standard,completed,26.956
D026,U-0114,961,pull,flexible,completed,13.773
D026,U-0103,996,pull,intense,completed,23.956
D026,U-0115,1028,upper,intense,completed,27.647
D026,U-0117,1033,upper,flexible,completed,21.055
D026,U-0118,1071,upper,standard,completed,22.827
D026,U-0136,1138,push,express,completed,9.149
D026,U-0132,1162,pull,standard,completed,28.0
D026,U-0129,1164,full_body,standard,completed,16.373
D026,U-0139,1169,push,express,completed,8.316
D026,U-0142,1209,push,flexible,completed,23.184
D026,U-0141,1225,push,intense,completed,20.896
D026,U-0140,1229,legs,intense,completed,36.051
D026,U-0138,1254,upper,flexible,completed,15.389
D026,U-0148,1277,pull,flexible,completed,15.09
D026,U-0144,1294,upper,flexible,completed,18.152
D026,U-0149,1348,push,intense,completed,21.067
D026,U-0157,1366,full_body,flexible,completed,7.484
D026,U-0174,1463,legs,flexible,completed,17.511
D026,U-0167,1491,pull,intense,completed,17.492
D026,U-0188,1567,pull,flexible,completed,28.58
D026,U-0184,1611,legs,standard,completed,14.73
D026,U-0189,1626,legs,standard,completed,15.586
D026,U-0187,1692,pull,intense,completed,16.012
D026,U-0193,1714,legs,intense,completed,28.229
D026,U-0190,1727,full_body,standard,completed,16.569
D026,U-0196,1756,pull,intense,completed,27.135
D026,U-0200,1807,upper,standard,completed,10.605
D026,U-0216,1811,pull,express,completed,9.87
D026,U-0210,1847,push,intense,completed,35.853
D026,U-0217,1870,push,intense,completed,26.76
D026,U-0244,2031,pull,intense,completed,35.317
D026,U-0251,2053,pull,flexible,completed,17.636
D026,U-0238,2064,full_body,standard,completed,26.13
D026,U-0255,2095,upper,flexible,completed,20.355
D026,U-0246,2112,upper,standard,completed,17.016
D026,U-0265,2203,upper,flexible,completed,20.673
D026,U-0273,2242,legs,standard,completed,17.036
D026,U-0276,2269,pull,flexible,completed,16.547
D026,U-0285,2315,full_body,express,completed,6.38
D026,U-0281,2386,pull,intense,completed,18.691
D026,U-0286,2412,pull,flexible,completed,14.209
D026,U-0291,2416,pull,standard,completed,27.114
D026,U-0290,2420,legs,standard,completed,20.789
D026,U-0287,2476,full_body,standard,completed,10.54
D026,U-0318,2517,pull,standard,completed,20.71
D026,U-0315,2536,legs,flexible,completed,16.254
D026,U-0308,2551,push,standard,completed,13.876
D026,U-0340,2683,full_body,standard,completed,18.25
D026,U-0356,2737,push,express,completed,7.445
D026,U-0349,2756,upper,flexible,completed,14.361
D026,U-0359,2765,pull,flexible,completed,17.858
D026,U-0339,2783,pull,intense,completed,16.096
D026,U-0355,2785,pull,flexible,completed,13.276
D026,U-0368,2803,pull,express,completed,7.721
D026,U-0344,2810,upper,standard,completed,28.0
D026,U-0366,2815,pull,flexible,completed,11.152
D026,U-0364,2826,push,standard,completed,10.619
D027,U-0001,44,upper,standard,completed,13.555
D027,U-0006,92,full_body,flexible,completed,13.505
D027,U-0011,97,push,express,completed,7.501
D027,U-0004,107,upper,intense,completed,39.27
D027,U-0017,194,upper,flexible,completed,14.368
D027,U-0014,204,full_body,flexible,completed,16.609
D027,U-0021,227,pull,standard,completed,17.091
D027,U-0032,334,push,intense,completed,18.318
D027,U-0027,335,legs,intense,completed,25.316
D027,U-0045,347,upper,express,completed,9.87
D027,U-0049,370,pull,express,completed,9.034
D027,U-0036,409,push,standard,completed,11.161
D027,U-0030,419,upper,standard,completed,13.016
D027,U-0052,426,pull,flexible,completed,17.738
D027,U-0055,443,legs,standard,completed,8.017
D027,U-0048,457,pull,standard,completed,12.781
D027,U-0059,502,push,intense,completed,34.215
D027,U-0063,567,upper,standard,completed,11.042
D027,U-0062,577,full_body,flexible,completed,18.452
D027,U-0085,791,legs,standard,completed,17.707
D027,U-0079,801,full_body,standard,completed,21.675
D027,U-0092,870,full_body,standard,completed,14.793
D027,U-0105,916,push,flexible,completed,17.301
D027,U-0104,932,push,standard,completed,18.999
D027,U-0123,968,upper,express,completed,8.115
D027,U-0113,1004,upper,standard,completed,6.02
D027,U-0115,1032,upper,standard,completed,10.023
D027,U-0122,1035,full_body,flexible,completed,25.248
D027,U-0130,1090,pull,standard,completed,13.938
D027,U-0135,1093,legs,flexible,completed,12.1
D027,U-0125,1115,full_body,standard,completed,21.592
D027,U-0140,1162,full_body,flexible,completed,9.533
D027,U-0126,1186,full_body,standard,completed,28.0
D027,U-0128,1191,push,intense,completed,25.826
D027,U-0152,1250,pull,standard,completed,14.035
D027,U-0162,1310,full_body,standard,completed,16.028
D027,U-0163,1384,pull,intense,completed,27.715
D027,U-0178,1413,push,express,completed,10.001
D027,U-0164,1420,push,intense,completed,29.214
D027,U-0186,1479,legs,flexible,completed,18.049
D027,U-0182,1501,legs,intense,completed,12.319
D027,U-0190,1584,upper,standard,completed,28.0
D027,U-0196,1591,pull,flexible,completed,19.259
D027,U-0199,1614,legs,flexible,completed,14.289
D027,U-0204,1699,pull,intense,completed,29.505
D027,U-0210,1812,pull,standard,completed,15.776
D027,U-0241,1921,push,express,completed,9.735
D027,U-0229,1925,pull,standard,completed,28.0
D027,U-0239,1940,legs,standard,completed,13.14
D027,U-0221,1981,upper,standard,completed,13.322
D027,U-0248,2015,upper,flexible,completed,18.284
D027,U-0247,2036,pull,standard,completed,19.381
D027,U-0260,2103,push,standard,completed,28.0
D027,U-0256,2109,upper,standard,completed,20.717
D027,U-0251,2114,upper,standard,completed,13.04
D027,U-0259,2168,push,flexible,completed,19.293
D027,U-0262,2209,full_body,intense,completed,25.475
D027,U-0272,2242,legs,flexible,completed,17.053
D027,U-0274,2261,pull,intense,completed,36.194
D027,U-0289,2289,legs,flexible,completed,17.208
D027,U-0296,2367,legs,standard,completed,17.309
D027,U-0290,2394,pull,intense,completed,19.637
D027,U-0301,2437,legs,flexible,completed,9.848
D027,U-0313,2478,pull,express,completed,10.249
D027,U-0309,2527,full_body,standard,completed,28.0
D027,U-0321,2565,push,intense,completed,41.083
D027,U-0333,2629,full_body,standard,completed,12.662
D027,U-0337,2654,upper,flexible,completed,15.614
D027,U-0320,2660,full_body,intense,completed,18.744
D027,U-0350,2706,push,express,completed,9.143
D027,U-0362,2863,push,standard,completed,13.262
D027,U-0368,2876,push,flexible,completed,21.466
D027,U-0354,2882,legs,intense,completed,27.27
D027,U-0363,2890,push,standard,completed,17.963
D027,U-0373,2925,upper,standard,completed,14.646
D028,U-0012,124,upper,standard,completed,16.458
D028,U-0005,143,upper,intense,completed,34.416
D028,U-0014,164,upper,standard,completed,28.0
D028,U-0025,240,pull,standard,completed,10.812
D028,U-0028,296,legs,intense,completed,6.737
D028,U-0037,323,legs,express,completed,7.486
D028,U-0032,345,push,intense,completed,19.836
D028,U-0047,390,upper,express,completed,9.428
D028,U-0035,399,legs,intense,completed,32.95
D028,U-0036,409,legs,standard,completed,17.315
D028,U-0042,460,push,intense,completed,29.527
D028,U-0046,470,full_body,standard,completed,15.06
D028,U-0052,476,full_body,flexible,completed,12.571
D028,U-0053,509,pull,standard,completed,18.193
D028,U-0050,536,push,intense,completed,16.2
D028,U-0066,552,push,express,completed,9.29
D028,U-0065,561,full_body,express,completed,6.843
D028,U-0058,597,legs,intense,completed,43.234
D028,U-0054,611,push,intense,completed,30.153
D028,U-0072,648,full_body,standard,completed,22.556
D028,U-0080,733,pull,flexible,completed,16.934
D028,U-0094,807,legs,standard,completed,25.036
D028,U-0079,822,full_body,standard,completed,15.657
D028,U-0097,868,full_body,standard,completed,12.695
D028,U-0105,886,pull,flexible,completed,14.605
D028,U-0098,902,pull,intense,completed,25.737
D028,U-0121,997,legs,standard,completed,21.288
D028,U-0108,1010,push,intense,completed,13.211
D028,U-0118,1036,full_body,flexible,completed,7.149
D028,U-0120,1053,full_body,flexible,completed,15.544
D028,U-0127,1078,full_body,flexible,completed,14.467
D028,U-0135,1105,pull,flexible,completed,11.324
D028,U-0130,1126,pull,intense,completed,12.849
D028,U-0147,1197,pull,express,completed,7.443
D028,U-0139,1202,upper,flexible,completed,19.366
D028,U-0143,1225,push,standard,completed,24.021
D028,U-0154,1316,full_body,flexible,completed,12.74
D028,U-0153,1369,pull,intense,completed,23.914
D028,U-0158,1386,upper,flexible,completed,9.907
D028,U-0174,1420,upper,express,completed,11.246
D028,U-0173,1461,upper,express,completed,9.616
D028,U-0176,1488,upper,flexible,completed,14.288
D028,U-0171,1505,upper,standard,completed,21.313
D028,U-0178,1522,full_body,standard,completed,22.937
D028,U-0190,1584,legs,standard,completed,18.077
D028,U-0192,1586,legs,flexible,completed,14.932
D028,U-0198,1635,legs,express,completed,10.998
D028,U-0200,1681,pull,standard,completed,13.51
D028,U-0210,1724,legs,express,completed,11.403
D028,U-0202,1782,upper,standard,completed,16.796
D028,U-0199,1844,full_body,standard,completed,18.27
D028,U-0214,1919,push,intense,completed,34.423
D028,U-0216,1968,full_body,standard,completed,27.035
D028,U-0240,1991,pull,standard,completed,12.391
D028,U-0224,2013,push,standard,completed,17.767
D028,U-0243,2023,upper,flexible,completed,14.464
D028,U-0245,2058,upper,flexible,completed,13.643
D028,U-0257,2062,pull,express,completed,9.297
D028,U-0234,2081,push,standard,completed,22.632
D028,U-0255,2107,legs,flexible,completed,19.269
D028,U-0250,2151,legs,intense,completed,30.752
D028,U-0280,2247,pull,express,completed,10.224
D028,U-0288,2309,pull,flexible,completed,18.159
D028,U-0276,2354,full_body,flexible,completed,12.22
D028,U-0283,2369,full_body,standard,completed,16.967
D028,U-0296,2374,push,express,completed,8.575
D028,U-0291,2404,legs,standard,completed,7.992
D028,U-0281,2453,upper,standard,completed,12.057
D028,U-0299,2515,pull,flexible,completed,17.129
D028,U-0312,2604,pull,intense,completed,33.89
D028,U-0313,2626,push,standard,completed,5.666
D028,U-0347,2700,push,standard,completed,17.304
D028,U-0331,2765,legs,intense,completed,9.211
D028,U-0328,2775,upper,standard,completed,12.947
D028,U-0375,2850,push,express,completed,8.105
D028,U-0360,2858,push,standard,completed,14.09
D028,U-0357,2883,upper,standard,completed,17.684
D028,U-0383,2900,push,express,completed,10.037
D028,U-0367,2915,push,standard,completed,11.392
D028,U-0384,2931,push,standard,completed,18.213
D028,U-0377,2932,legs,intense,completed,45.587
D029,U-0009,87,legs,express,completed,9.406
D029,U-0005,90,upper,flexible,completed,20.29
D029,U-0006,101,upper,flexible,completed,11.589
D029,U-0015,143,legs,standard,completed,28.0
D029,U-0008,156,upper,standard,completed,20.806
D029,U-0017,184,full_body,flexible,completed,8.023
D029,U-0020,220,full_body,standard,completed,24.178
D029,U-0023,255,full_body,standard,completed,26.697
D029,U-0027,274,full_body,flexible,completed,16.818
D029,U-0039,338,upper,express,completed,9.048
D029,U-0025,345,upper,intense,completed,22.429
D029,U-0041,407,upper,standard,completed,15.285
D029,U-0043,408,legs,standard,completed,9.791
D029,U-0037,418,push,intense,completed,9.555
D029,U-0046,444,pull,standard,completed,19.135
D029,U-0049,462,pull,standard,completed,12.632
D029,U-0071,574,full_body,express,completed,9.012
D029,U-0063,592,legs,flexible,completed,15.659
D029,U-0072,626,full_body,flexible,completed,16.445
D029,U-0066,672,upper,intense,completed,39.732
D029,U-0085,698,full_body,express,completed,10.355
D029,U-0086,740,pull,flexible,completed,19.449
D029,U-0090,774,push,flexible,completed,8.068
D029,U-0089,780,legs,standard,completed,13.404
D029,U-0078,789,push,intense,completed,17.525
D029,U-0088,822,full_body,flexible,completed,7.051
D029,U-0082,823,pull,intense,completed,24.017
D029,U-0114,961,pull,standard,completed,22.626
D029,U-0107,975,upper,flexible,completed,18.852
D029,U-0119,1052,legs,flexible,completed,20.239
D029,U-0124,1079,full_body,standard,completed,23.058
D029,U-0136,1098,legs,express,completed,9.977
D029,U-0131,1188,legs,intense,completed,34.0
D029,U-0139,1228,push,intense,completed,22.573
D029,U-0149,1249,pull,standard,completed,11.392
D029,U-0151,1254,push,express,completed,8.251
D029,U-0160,1312,push,express,completed,10.967
D029,U-0164,1350,upper,express,completed,8.303
D029,U-0168,1393,legs,flexible,completed,14.365
D029,U-0169,1461,pull,flexible,completed,24.737
D029,U-0167,1470,push,standard,completed,19.083
D029,U-0170,1495,upper,flexible,completed,9.533
D029,U-0182,1514,legs,standard,completed,21.112
D029,U-0189,1611,legs,intense,completed,27.814
D029,U-0183,1615,push,intense,completed,46.97
D029,U-0195,1632,push,flexible,completed,16.9
D029,U-0200,1666,pull,standard,completed,19.695
D029,U-0193,1716,legs,intense,completed,15.599
D029,U-0202,1740,upper,standard,completed,15.369
D029,U-0212,1766,legs,standard,completed,21.555
D029,U-0203,1820,pull,standard,completed,12.636
D029,U-0226,1864,full_body,express,completed,8.842
D029,U-0222,1874,legs,flexible,completed,25.953
D029,U-0219,1909,legs,intense,completed,16.857
D029,U-0236,1944,upper,express,completed,10.277
D029,U-0232,2001,legs,flexible,completed,18.369
D029,U-0234,2006,push,standard,completed,8.836
D029,U-0251,2020,legs,express,completed,8.875
D029,U-0223,2033,upper,standard,completed,19.163
D029,U-0248,2068,legs,standard,completed,10.15
D029,U-0230,2094,pull,intense,completed,22.012
D029,U-0233,2118,upper,standard,completed,18.303
D029,U-0257,2131,legs,standard,completed,17.147
D029,U-0245,2143,pull,intense,completed,27.093
D029,U-0260,2204,pull,standard,completed,8.67
D029,U-0262,2219,push,intense,completed,16.129
D029,U-0259,2230,pull,standard,completed,24.675
D029,U-0279,2245,legs,flexible,completed,17.121
D029,U-0278,2362,push,standard,completed,16.155
D029,U-0296,2406,full_body,express,completed,9.004
D029,U-0297,2467,pull,standard,completed,10.536
D029,U-0298,2489,upper,standard,completed,22.993
D029,U-0315,2503,push,flexible,completed,21.315
D029,U-0301,2512,full_body,standard,completed,15.109
D029,U-0316,2616,legs,intense,completed,12.864
D029,U-0328,2628,pull,intense,completed,47.048
D029,U-0324,2643,legs,standard,completed,25.505
D029,U-0319,2671,push,intense,completed,14.641
D029,U-0354,2774,legs,flexible,completed,18.306
D029,U-0367,2908,pull,standard,completed,12.051
D029,U-0363,2947,upper,standard,completed,28.0
D029,U-0370,2953,pull,standard,completed,19.004
D029,U-0380,2958,full_body,flexible,completed,21.191
D029,U-0382,2976,push,intense,completed,23.607
D030,U-0002,66,full_body,standard,completed,22.66
D030,U-0010,109,upper,standard,completed,22.076
D030,U-0021,206,legs,standard,completed,13.041
D030,U-0025,287,upper,flexible,completed,13.828
D030,U-0033,297,pull,standard,completed,17.213
D030,U-0030,298,upper,standard,completed,19.086
D030,U-0039,338,push,standard,completed,8.724
D030,U-0038,369,upper,standard,completed,14.635
D030,U-0041,378,pull,intense,completed,19.248
D030,U-0043,410,full_body,intense,completed,30.093
D030,U-0046,429,push,standard,completed,12.485
D030,U-0050,478,push,standard,completed,21.198
D030,U-0048,485,full_body,standard,completed,16.05
D030,U-0054,538,pull,intense,completed,26.478
D030,U-0057,547,legs,standard,completed,11.895
D030,U-0062,551,push,flexible,completed,15.253
D030,U-0060,559,legs,intense,completed,13.122
D030,U-0056,592,upper,intense,completed,34.832
D030,U-0072,600,full_body,flexible,completed,11.463
D030,U-0071,631,legs,standard,completed,20.91
D030,U-0079,688,full_body,standard,completed,17.654
D030,U-0076,710,upper,standard,completed,16.994
D030,U-0088,761,push,standard,completed,15.55
D030,U-0091,826,pull,intense,completed,24.097
D030,U-0100,951,upper,intense,completed,19.453
D030,U-0110,1017,push,intense,completed,27.339
D030,U-0108,1036,pull,intense,completed,30.793
D030,U-0131,1057,push,flexible,completed,29.244
D030,U-0114,1084,pull,intense,completed,26.036
D030,U-0117,1109,full_body,standard,completed,17.982
D030,U-0129,1143,full_body,standard,completed,17.131
D030,U-0135,1159,upper,standard,completed,9.277
D030,U-0134,1190,full_body,standard,completed,11.921
D030,U-0142,1213,upper,standard,completed,15.653
D030,U-0148,1237,legs,standard,completed,14.993
D030,U-0155,1240,push,express,completed,10.636
D030,U-0147,1261,push,intense,completed,26.623
D030,U-0172,1400,push,standard,completed,12.377
D030,U-0164,1438,upper,intense,completed,30.484
D030,U-0175,1459,upper,flexible,completed,25.637
D030,U-0180,1569,legs,intense,completed,43.568
D030,U-0192,1590,push,flexible,completed,13.525
D030,U-0191,1591,full_body,flexible,completed,14.391
D030,U-0193,1651,full_body,standard,completed,17.615
D030,U-0213,1697,pull,express,completed,8.917
D030,U-0199,1701,pull,flexible,completed,24.662
D030,U-0205,1728,push,standard,completed,19.593
D030,U-0204,1752,full_body,flexible,completed,18.944
D030,U-0198,1776,push,standard,completed,20.718
D030,U-0221,1895,pull,intense,completed,18.669
D030,U-0215,1897,full_body,intense,completed,17.196
D030,U-0244,1958,legs,standard,completed,12.372
D030,U-0249,1967,legs,flexible,completed,7.067
D030,U-0247,2002,upper,flexible,completed,10.077
D030,U-0250,2121,push,intense,completed,20.717
D030,U-0264,2135,full_body,standard,completed,13.196
D030,U-0256,2149,upper,intense,completed,23.252
D030,U-0265,2178,pull,standard,completed,19.89
D030,U-0270,2217,legs,standard,completed,22.229
D030,U-0293,2268,legs,flexible,completed,13.384
D030,U-0285,2305,push,standard,completed,21.986
D030,U-0297,2338,pull,standard,completed,15.462
D030,U-0303,2391,legs,flexible,completed,8.103
D030,U-0296,2404,push,standard,completed,16.662
D030,U-0294,2443,upper,intense,completed,23.396
D030,U-0308,2479,push,standard,completed,13.712
D030,U-0309,2480,pull,standard,completed,14.841
D030,U-0305,2485,full_body,standard,completed,21.481
D030,U-0312,2528,pull,standard,completed,15.289
D030,U-0321,2546,legs,flexible,completed,23.334
D030,U-0323,2573,push,flexible,completed,14.019
D030,U-0330,2605,push,standard,completed,27.141
D030,U-0339,2695,pull,flexible,completed,10.88
D030,U-0353,2701,legs,express,completed_failed,9.665
D030,U-0338,2735,legs,intense,completed,47.096
D030,U-0368,2813,legs,flexible,completed,15.141
D030,U-0352,2835,pull,intense,completed,38.544
D030,U-0366,2844,full_body,flexible,completed,16.438
D030,U-0364,2845,legs,intense,completed,46.352
D030,U-0363,2847,push,intense,completed,26.207
D031,U-0002,66,push,standard,completed,19.2
D031,U-0005,84,legs,standard,completed,21.647
D031,U-0003,141,upper,flexible,completed,20.207
D031,U-0012,179,push,standard,completed,15.575
D031,U-0024,210,pull,standard,completed,18.398
D031,U-0025,218,legs,standard,completed,10.566
D031,U-0015,223,push,standard,completed,14.068
D031,U-0026,236,upper,standard,completed,12.797
D031,U-0038,341,push,standard,completed,21.475
D031,U-0039,356,push,flexible,completed,16.259
D031,U-0037,360,pull,flexible,completed,21.422
D031,U-0041,372,pull,standard,completed,15.273
D031,U-0036,411,push,standard,completed,23.312
D031,U-0044,426,legs,flexible,completed,24.921
D031,U-0047,450,push,intense,completed,32.152
D031,U-0073,608,legs,flexible,completed,22.931
